"country","sftgcode","year","nvc.start.1","wdi.pop","xxxcimr","wdi.gdpchg.s","wdi.cpi","bnn.yroff","elceleth.c","dispota4.c","cir.physint","wdi.popurb.mi","wdi.manuf.mi","wdi.servs.mi","wdi.sch2.mi","wdi.mobp100","ios.gattwto","ythbul4","bnk.unrest","bnk.strikes","nvc.dosregt","nvc.ongoing","civilwar","age","postcoldwar","ios.iccpr1","nld.any.1","pitfdem","fiw.cl","pol.durable","cou.tries5","ik1","ik2","ik3","ik4","ik5","ik6","ik7","ik8","ik9","ik10"
"Denmark","DEN",2000,0,5339616,0.1663046851,1.87847168970425,81.6771031854072,7,0,0,7,85.1,15.3826003827534,70.895887831286,127.0543,63.0081245224354,1,0.1147940075,0,0,1,0,0,1035,1,1,1,1,1,55,0,4,2,5,1,4,4,5,4,3,4
"Denmark","DEN",2001,0,5358783,0.1574648808,0.839543984905992,83.5965151102643,0,0,0,8,85.15,15.1476400532797,71.5936716843902,131.03711,73.9570252885138,1,0.1125840179,0,0,0,0,0,1036,1,1,0,1,1,56,0,4,5,2,2,4,2,5,3,1,4
"Denmark","DEN",2002,0,5375931,0.1612903226,0.682530790689641,85.6248298393683,1,0,0,8,85.25,15.0947360362698,72.4100592445785,126.32263,83.4002049545967,1,0.1111524856,0,0,0,0,0,1037,1,1,0,1,1,57,0,4,5,5,1,1,3,4,5,5,3
"Denmark","DEN",2003,0,5390574,0.1658415842,0.619541090893289,87.4149196841821,2,0,0,8,85.36,14.3465887803002,73.2321953997532,126.4715,88.560843106806,1,0.1103268945,0,0,1,0,0,1038,1,1,0,1,1,58,0,1,4,1,5,3,2,4,3,2,5
"Denmark","DEN",2004,0,5404523,0.167638484,1.51541645877256,88.4290770487342,3,0,0,8,85.566,13.8078115708944,73.5050702977528,123.66811,95.7091134336243,1,0.1103703704,0,0,0,0,0,1039,1,1,1,1,1,59,0,1,2,5,2,5,1,5,1,4,1
"Denmark","DEN",2005,0,5419432,0.1706586826,1.56369687730407,90.0285869861151,4,0,0,8,85.856,13.5136332797496,73.2424346146558,124.18988,100.581686814237,1,0.1109060712,0,0,0,0,0,1040,1,1,0,1,1,60,0,3,5,3,2,2,3,3,4,4,4
"Denmark","DEN",2006,0,5437272,0.181124498,1.84247398745605,91.7301933024778,5,0,0,8,86.098,13.5528026045182,72.6724945974806,120.0791,107.117064512767,1,0.1129891604,0,0,1,0,0,1041,1,1,1,1,1,61,0,3,2,5,5,1,3,4,2,1,5
"Denmark","DEN",2007,0,5461438,0.1810783316,1.25827742795655,93.3024775387969,6,0,0,6,86.293,13.5010058119772,73.3232055589918,118.81173,115.371580438847,1,0.1155604315,2,0,2,0,0,1042,1,1,0,1,1,62,0,3,3,2,1,2,1,4,4,1,3
"Denmark","DEN",2008,0,5493621,0.1815930664,-0.885354293594681,96.4742717124969,7,0,0,8,86.487,12.8406870856508,73.5507787895934,117.85672,119.302473170086,1,0.1187920684,0,1,0,0,0,1043,1,1,0,1,1,63,0,3,2,5,5,2,4,3,5,3,1
"Denmark","DEN",2009,0,5523095,0.1852326078,-2.38040240101363,97.7538796624013,0,0,0,7,86.654,11.7722926053575,76.7127345693719,117.96462,123.699399050797,1,0.1214479638,0,0,2,0,0,1044,1,1,0,1,1,64,0,2,3,5,4,4,4,3,2,3,5
"Denmark","DEN",2010,0,5547683,0.1893203883,1.17764982209856,100,1,0,0,8,86.795,11.2817751879064,76.8571594459927,119.50733,115.669922980876,1,0.1236036036,0,0,1,0,0,1045,1,1,0,1,1,65,0,5,2,3,2,1,1,3,3,4,4
"Denmark","DEN",2011,0,5570572,0.1922902494,1.03502967120006,102.756602232507,0,0,0,8,86.957,11.0764661441363,76.3303624048165,122.80119,128.661525958448,1,0.1250671923,0,0,0,0,0,1046,1,1,0,1,1,66,0,1,2,2,5,2,5,1,2,2,5
"Djibouti","DJI",2001,0,733732,2.3573995426,1.43100117921377,71.2961883669429,2,0,0,6,76.578,2.60954476320694,80.810932987131,15.93007,0.408868633233933,1,0.204,0,0,1,0,0,24,1,0,0,1,5,2,1,4,5,4,3,4,3,3,5,5,4
"Djibouti","DJI",2003,0,755085,2.4660537482,1.78884301365674,73.1728639701599,4,0,0,4,76.67,2.66975234506685,80.226454818692,35.1796935574499,3.04601468708821,1,0.2076923077,0,0,0,0,0,26,1,1,0,1,5,4,1,2,5,4,1,1,1,4,3,2,4
"Djibouti","DJI",2004,0,765776,2.4781341108,1.95613805440427,75.4575125305984,5,0,0,5,76.716,2.66128327817301,79.7589121931808,20.03547,4.50288334970017,1,0.2115869018,0,0,0,0,0,27,1,1,1,1,5,5,1,4,4,5,1,1,4,5,5,3,1
"Djibouti","DJI",2005,0,776585,2.440494012,1.78033737140066,77.8004429420682,6,0,0,5,76.761,2.58591533710688,79.8604151849575,22.23796,5.67265656689223,1,0.2128712871,0,0,1,0,0,28,1,1,0,1,5,6,0,1,4,1,1,4,4,4,5,2,2
"Djibouti","DJI",2006,0,787544,2.5489959839,2.19085934798919,80.5105490150371,7,0,0,6,76.807,2.51706932773109,80.1108685661765,22.02196,5.69072966081895,1,0.213592233,0,0,0,0,0,29,1,1,0,1,5,7,0,2,2,5,5,2,3,3,2,4,3
"Djibouti","DJI",2007,0,798690,2.512716175,2.25833154947501,84.5086839958037,8,0,0,6,76.853,2.45020895297617,79.2590640412635,25.43548,8.70663211008026,1,0.2157330155,0,0,1,0,0,30,1,1,1,1,5,8,0,4,5,3,4,3,2,1,1,3,3
"Djibouti","DJI",2008,0,810100,2.4791580685,2.40831115484881,94.6147569646812,9,0,0,7,76.899,8.85195888957479,39.6795342254558,30.34004,13.930132082459,1,0.2161214953,0,0,0,0,0,31,1,1,0,1,5,9,0,4,2,1,1,1,3,3,3,2,1
"Djibouti","DJI",2009,0,821865,2.4895433205,2.23595687374587,96.2000233127406,10,0,0,6,76.944,9.45181771285695,45.0382308738639,33.31137,15.6687533840716,1,0.2167431193,0,0,1,0,0,32,1,1,0,1,5,10,0,1,1,5,5,2,2,1,1,2,3
"Djibouti","DJI",2010,1,834036,2.5,2.10954804658996,100,11,0,0,7,76.996,18.9533423488037,47.8551988376757,66.6244259876161,19.8568167321315,1,0.2159730034,0,0,0,0,0,33,1,1,0,1,5,11,0,3,4,2,2,2,2,4,1,4,4
"Djibouti","DJI",2011,0,846646,2.4916099773,2.32058920337552,105.06871394778,12,0,0,4,77.053,7.23610576780466,46.8347535605404,39.72392,22.8016195670918,1,0.2157953281,1,0,5,1,0,34,1,1,0,1,5,12,0,3,2,5,2,2,2,5,2,4,4
"Dominican Republic","DOM",1982,0,6100385,1.0982762846,1.30334519447001,1.71923041209371,0,0,1,6,53.05,18.2697139280454,53.6790548290007,43.79856,0,1,0.2146743611,0,0,0,0,0,117,0,1,0,1,2,4,0,1,1,2,2,5,3,1,1,4,5
"Dominican Republic","DOM",1983,0,6240380,1.1029499277,2.15126620598922,1.81599941555477,1,0,1,7,53.323,17.7105084821451,53.7462312596245,26.3405827443044,0,1,0.2140899565,0,0,1,0,0,118,0,1,0,1,2,5,0,4,5,4,2,1,2,3,4,5,5
"Dominican Republic","DOM",1984,0,6381602,1.0993063482,1.11932836482177,2.18195377217247,2,0,1,6,53.596,16.5337261125062,53.1189481141534,53.90436,0,1,0.2136549984,4,0,2,0,0,119,0,1,0,1,3,6,0,1,4,2,2,1,1,4,3,2,3
"Dominican Republic","DOM",1985,0,6523696,1.0859248607,-1.45689224009438,3.17116816481464,3,0,1,7,53.868,12.2597405637967,68.8443378215261,52.1501532419434,0,1,0.2127429806,0,1,2,0,0,120,0,1,1,1,3,7,0,1,1,3,2,3,2,3,2,3,4
"Dominican Republic","DOM",1986,0,6666429,1.0960151803,1.8766974270913,3.41341283411136,0,0,1,6,54.14,12.6766676088478,58.9667428474282,50.62573,0,1,0.2113845689,4,0,0,0,0,121,0,1,0,1,3,8,0,2,4,2,4,2,2,1,4,5,4
"Dominican Republic","DOM",1990,0,7245127,1.074,-2.33544695089997,11.8011068228295,15,0,1,5,55.226,17.9591381454897,55.1657756582937,47.3828255655237,0.0436983368269459,1,0.2047255038,0,3,1,0,0,125,0,1,0,1,3,12,0,1,4,5,5,1,3,2,5,1,3
"Dominican Republic","DOM",1991,0,7392389,1.0425963489,0.971668110976425,17.3569684801349,16,0,1,5,55.497,28.3586203527797,50.2987514370598,37.5496315127653,0.075821226399206,1,0.2028610354,0,3,0,0,0,126,1,1,0,1,3,13,0,3,1,5,1,5,1,2,5,3,3
"Dominican Republic","DOM",1992,0,7540421,1.0720851476,3.24240373605566,18.0962063480228,17,0,1,4,55.767,27.4315172558556,51.6282104424013,90.4775476202251,0.0953527661121309,1,0.201041945,4,3,0,0,0,127,1,1,0,1,3,14,0,4,5,2,3,5,4,4,5,4,1
"Dominican Republic","DOM",1993,0,7688196,1.0429342493,2.6874935105388,19.0463184924915,18,0,1,5,56.037,26.647425384489,53.0606295629038,65.1453334841928,0.134804055463726,1,0.1991875246,0,0,0,0,0,128,1,1,1,1,3,15,0,5,4,5,1,4,5,3,1,3,3
"Dominican Republic","DOM",1994,0,7834359,1.0210262829,1.51764831038745,20.6196906729848,19,0,1,2,56.751,26.5173975539595,53.7187714636153,42.71283,0.267922366079982,1,0.1974276527,1,1,0,0,0,129,1,1,0,1,3,16,0,3,1,4,4,2,5,4,5,1,2
"Dominican Republic","DOM",1995,0,7977966,1.0143838279,2.34384924774358,23.2045667356814,20,0,1,4,57.596,25.5563632369452,54.1780932283083,44.06236,0.701670074803528,1,0.1961849419,9,1,0,0,0,130,1,1,1,1,3,17,0,2,5,2,4,3,4,2,3,5,4
"Dominican Republic","DOM",1996,0,8118570,0.9746044409,2.67046201249253,24.4574494804505,0,0,1,4,58.437,26.9273014236193,53.5293537219738,87.319722395837,1.01676773126302,1,0.1951582868,0,0,0,0,0,131,1,1,0,1,3,0,0,1,4,2,4,4,2,1,3,3,4
"Dominican Republic","DOM",1997,0,8256496,0.9873308379,2.82918264420908,26.4865782970946,1,0,1,4,59.272,26.5946072936721,54.54696767283,49.0207539050067,1.71491635192459,1,0.1946038335,3,1,0,0,0,132,1,1,1,1,3,1,0,4,5,3,3,4,2,4,1,1,2
"Dominican Republic","DOM",1998,0,8392534,1.013584117,2.6477533357815,27.7663211855628,2,0,1,2,60.102,26.7374885424267,53.8643841091912,54.0902,2.49488414345417,1,0.1941141141,0,0,0,0,0,133,1,1,0,1,3,2,0,1,4,3,1,2,2,4,1,5,4
"Dominican Republic","DOM",1999,0,8527881,1.0311684324,2.59140002472939,29.5629526232083,3,0,1,4,60.926,26.7181404753749,54.6729369149203,55.65265,4.97701597852972,1,0.193899267,2,0,0,0,0,134,1,1,1,1,3,3,0,1,3,2,3,5,5,2,3,1,2
"Dominican Republic","DOM",2000,0,8663421,1.0294756438,2.37836180728006,31.8464351894633,0,0,1,4,61.746,26.1318922178272,56.8458622762969,58.84083,8.1426378794243,1,0.1935521415,1,0,1,0,0,135,1,1,0,1,2,4,0,1,5,5,2,1,4,1,2,3,2
"Dominican Republic","DOM",2001,0,8799298,1.0679516498,1.34507601443701,34.6753758383713,1,0,1,4,62.556,24.9378475520147,58.3699835626568,38.6043186460362,14.4339014316824,1,0.1935594774,0,0,0,0,0,136,1,1,1,1,2,5,0,5,4,1,5,1,4,3,2,4,5
"Dominican Republic","DOM",2002,0,8935261,1.0937181664,2.40586934643276,36.4865982189323,2,0,1,5,63.361,25.3910610014315,57.8326903913982,66.83925,19.0325609962597,1,0.1932061844,0,0,1,0,0,137,1,1,0,1,2,6,0,4,4,2,4,4,3,5,2,4,1
"Dominican Republic","DOM",2003,0,9071318,1.0940594059,-0.503347599031667,46.5020646184226,3,0,1,4,64.596,25.445392609455,59.7762622424988,83.5629962544066,23.0607503782802,1,0.1928849361,2,1,2,0,0,138,1,1,1,1,2,7,0,2,4,4,1,2,1,5,2,2,2
"Dominican Republic","DOM",2004,0,9207389,1.0827259475,1.14540744601914,70.4324269115352,0,0,1,4,65.995,24.9480889615104,60.0485477881086,67.78673,27.5220586422492,1,0.1925520263,1,1,1,0,0,139,1,1,0,1,2,8,0,1,4,4,5,2,1,2,3,2,1
"Dominican Republic","DOM",2005,0,9343362,1.066991018,3.04347664226759,73.3836882985502,1,0,1,4,67.364,22.8674023648673,60.4874639532093,69.29169,38.7792852294495,1,0.192357513,0,0,3,0,0,140,1,1,1,1,2,9,0,4,4,2,2,3,3,3,1,4,3
"Dominican Republic","DOM",2006,0,9479269,1.0979919679,3.26667336083643,78.9408920902499,2,0,1,3,68.705,22.08292200306,60.7797205122066,76.3459318977072,48.5866473459082,1,0.1916365184,1,0,1,0,0,141,1,1,0,1,2,10,0,4,2,2,2,2,5,4,4,3,5
"Dominican Republic","DOM",2007,0,9615015,1.0665310275,2.91112088005419,83.7906783329362,3,0,1,4,70.016,21.1950199795593,61.8712458625394,77.44941,57.3359375934411,1,0.191040705,0,0,0,0,0,142,1,1,1,1,2,11,0,5,4,5,1,1,4,5,4,2,3
"Dominican Republic","DOM",2008,0,9750195,1.0387948824,2.29252032577491,92.7098785547186,4,0,1,4,71.297,23.1551830985107,61.5031794329996,76.11413,73.9521927510168,1,0.1904811174,0,0,1,0,0,143,1,1,0,1,2,12,0,1,2,5,3,1,2,4,1,3,2
"Dominican Republic","DOM",2009,0,9884265,1.0294494238,1.85850866527334,94.04689529053,5,0,1,4,72.541,24.4718483563177,61.3321081815317,77.95537,87.3086162704055,1,0.1895478208,0,0,1,0,0,144,1,1,1,1,2,13,0,3,5,3,2,3,5,4,5,5,1
"Dominican Republic","DOM",2010,0,10016797,1.0194174757,2.78410144685882,100,6,0,1,4,73.752,24.0736259798808,61.7432315593879,75.4505,88.7787084034947,1,0.1883751385,0,0,0,0,0,145,1,1,0,1,2,14,0,2,4,2,5,5,5,4,2,3,2
"Dominican Republic","DOM",2011,0,10147598,1.0077097506,2.11728945385465,108.460168809602,7,0,1,4,74.929,24.603718915842,60.9602109748685,75.10193,86.4320797887342,1,0.1877432878,0,0,0,0,0,146,1,1,1,1,2,15,0,3,4,1,1,3,4,2,3,5,1
"Ecuador","ECU",1982,0,8319351,0.9933828936,0.784120751955896,0.0809795545920868,1,0,1,7,48.818,17.3038545853906,56.1919392642229,56.0883,0,0,0.1988575509,2,2,0,0,0,152,0,1,0,1,2,3,0,1,3,4,1,2,3,3,2,2,3
"Ecuador","ECU",1983,0,8528791,1.0116466888,-0.580403972235139,0.120201090604187,2,0,1,5,49.658,18.2124360463857,55.7045426595208,57.91675,0,0,0.1996523754,0,1,1,0,0,153,0,1,1,1,2,4,0,1,1,2,4,3,3,2,1,1,1
"Ecuador","ECU",1984,0,8742761,1.0273070507,1.62026950483206,0.157740178582589,0,0,1,5,50.438,21.4058995585148,51.6542163666742,55.06222,0,0,0.2004740941,0,1,2,0,0,154,0,1,0,1,2,5,0,3,2,4,3,3,5,2,2,1,5
"Ecuador","ECU",1985,0,8962049,1.0318173647,1.98368379826996,0.20188095351509,1,0,1,3,51.215,20.5786533705848,51.5880225302587,58.71444,0,0,0.201297987,0,0,2,0,0,155,0,1,1,1,3,6,0,4,1,5,4,4,5,3,1,1,3
"Ecuador","ECU",1986,0,9186995,1.0664136622,1.86139262807142,0.248374593591471,2,0,1,3,51.993,20.2152829092669,50.9597435763055,58.66768,0,0,0.2017374517,3,1,0,0,0,156,0,1,0,1,3,7,0,5,1,4,3,3,5,3,5,2,1
"Ecuador","ECU",1987,0,9417031,1.0729655712,-0.509017394938923,0.321655026852589,3,0,1,3,52.769,20.7372351034561,50.6415984236406,59.05593,0,0,0.2022389621,0,1,4,0,0,157,0,1,1,1,3,8,0,4,2,2,4,5,4,5,2,3,2
"Ecuador","ECU",1988,0,9650906,1.0797743755,2.42702848973835,0.508910638959162,0,0,1,4,53.546,21.652884950112,47.3387381912978,59.64394,0,0,0.2024915756,2,2,0,0,0,158,0,1,0,1,2,9,0,4,1,2,2,5,1,4,4,1,4
"Ecuador","ECU",1989,0,9886866,1.1107544141,1.00288481202894,0.89389232656931,1,0,1,6,54.318,21.0338667249804,47.6582168168178,52.7641098178461,0,0,0.203151491,0,0,0,0,0,159,0,1,1,1,2,10,0,4,5,3,2,4,3,4,5,1,2
"Ecuador","ECU",1990,0,10123593,1.1148888889,1.9183102076526,1.32760095456412,2,1,1,4,55.09,21.7283359040274,48.7006135389889,59.0881,0,0,0.2034889387,0,0,1,0,0,160,0,1,0,1,2,11,0,1,2,3,4,3,5,5,4,4,5
"Ecuador","ECU",1991,0,10360630,1.0682893847,2.07155555031019,1.97552103765283,3,1,1,5,55.709,23.0980786132026,48.0823403279564,57.62925,0,0,0.2037548842,0,2,0,0,0,161,1,1,1,1,3,12,0,4,4,4,5,5,5,5,1,1,4
"Ecuador","ECU",1992,0,10598168,1.0834542816,1.45406694313845,3.04903568512334,0,1,1,3,56.226,24.2652888505076,48.9769991088136,58.65266,0,0,0.2039160839,3,2,0,0,0,162,1,1,0,1,3,13,0,1,3,3,5,3,1,5,3,3,4
"Ecuador","ECU",1993,0,10836327,1.0382728165,1.40471281006184,4.42110174342884,1,1,1,4,56.74,20.9543762571174,48.3071335266892,57.98246,0,0,0.2041449831,3,2,0,0,0,163,1,1,1,1,3,14,0,3,2,5,1,5,4,4,5,2,2
"Ecuador","ECU",1994,0,11075454,1.0007509387,2.06355287507068,5.63436385980083,2,1,1,6,57.254,20.8107069359657,50.6156883848099,69.0024296810808,0.170828211647125,0,0.2044030786,7,2,0,0,0,164,1,1,0,1,3,15,0,1,4,2,2,1,5,5,2,3,3
"Ecuador","ECU",1995,0,11315800,0.9786186342,1.50084935094671,6.92385186830091,3,1,1,5,57.766,20.3153800192806,51.9247869254737,68.8038474155509,0.4805669948214,0,0.2045674133,0,1,0,0,0,165,1,1,1,1,3,16,0,1,5,5,3,1,5,4,5,4,5
"Ecuador","ECU",1996,0,11557151,0.9485440766,1.31595878145158,8.611408424581,0,1,1,4,58.277,20.1814284068864,53.4115567386342,55.0784,0.517246854350177,1,0.2037292818,0,0,0,0,0,166,1,1,1,1,4,17,0,4,3,4,1,3,1,1,4,3,4
"Ecuador","ECU",1997,0,11799289,0.9700547077,2.0803520770106,11.2502005930427,0,1,1,4,58.785,18.7176352043862,54.7022416638394,59.5633737751491,1.07214087221696,1,0.2032444369,5,3,0,0,0,167,1,1,1,1,3,18,0,3,3,1,2,2,3,1,5,5,5
"Ecuador","ECU",1998,0,12042454,0.9499925362,1.80735425518814,15.3113467347557,0,1,1,6,59.291,18.1991012012,57.3022660259407,57.473,2.01629999998339,1,0.2025919732,1,2,0,0,0,168,1,1,0,1,3,19,0,5,3,4,4,3,2,1,2,4,4
"Ecuador","ECU",1999,0,12286995,0.9227698449,-2.17701304333619,23.3103542245937,1,1,1,3,59.796,19.1886850746833,54.6470481741079,58.93915,3.11862257614657,1,0.2021731972,2,1,0,0,0,169,1,1,0,1,3,20,0,1,5,1,4,1,5,5,4,3,5
"Ecuador","ECU",2000,0,12533087,0.8805460751,1.04489308752503,45.7102325154353,0,1,1,6,60.299,19.4165137706036,48.0092402852212,58.75433,3.84751976907206,1,0.201782098,3,1,1,0,0,170,1,1,0,1,3,0,1,3,2,2,2,5,3,5,1,2,5
"Ecuador","ECU",2001,0,12780869,0.8755308723,2.00390366524564,62.9329434953026,1,1,1,4,60.799,17.4366958147316,54.7093872195963,58.82749,6.72217202132343,1,0.2009241555,3,1,0,0,0,171,1,1,1,1,3,1,1,5,2,5,3,5,3,3,5,3,5
"Ecuador","ECU",2002,0,13030041,0.8821731749,2.0240495692679,70.7895038492265,2,1,1,5,61.118,15.9160257138743,56.4376950135599,59.63136,11.9789415858323,1,0.2000469962,2,0,1,0,0,172,1,1,0,1,3,2,1,1,2,5,3,5,2,2,3,1,1
"Ecuador","ECU",2003,0,13279806,0.8907355021,1.65011434056999,76.4026938501027,0,1,1,3,61.316,14.4026898717133,58.2458010610298,59.11048,18.0587050744567,1,0.1991068679,0,0,2,0,0,173,1,1,0,1,3,3,1,3,1,1,4,2,4,3,1,1,2
"Ecuador","ECU",2004,1,13529091,0.889941691,2.86548790214518,78.4977942560314,1,1,1,5,61.514,13.5128712315412,57.8385536183009,59.7988,26.1966897849974,1,0.1979710803,2,0,1,0,0,174,1,1,0,1,3,4,1,2,2,5,2,5,1,4,3,4,2
"Ecuador","ECU",2005,0,13777131,0.8858532934,2.30028438828637,80.3878404265728,0,1,1,4,61.711,13.1020332433928,56.5654114164203,62.58475,45.3384089909576,1,0.1965589155,4,0,3,1,0,175,1,1,1,1,3,5,0,4,5,1,4,2,5,3,1,1,2
"Ecuador","ECU",2006,0,14023503,0.921686747,2.09845810866738,82.8275103304162,0,1,1,4,61.907,12.9060611458977,54.462536665553,65.10814,60.505923519965,1,0.1947947214,2,0,1,0,0,176,1,1,1,1,3,6,0,4,4,2,5,2,4,5,5,4,5
"Ecuador","ECU",2007,0,14268397,0.9053916582,1.47988647275573,84.7129139708786,1,1,1,4,62.104,12.5273260734808,53.93110080841,67.02822,69.6642867450352,1,0.1927797834,2,0,0,0,0,177,1,1,0,1,3,7,0,5,4,3,2,3,2,2,5,5,5
"Ecuador","ECU",2008,0,14512402,0.8898060256,2.52133508282979,91.8294979935658,2,1,1,4,62.3,12.5059163671442,51.3736937183588,89.0750350319424,80.5137495502123,1,0.1907946219,0,0,1,0,0,178,1,1,1,1,3,8,0,5,3,2,5,3,5,1,2,2,1
"Ecuador","ECU",2009,0,14756424,0.8920187793,0.75265635724419,96.5659937094198,3,1,1,4,62.495,13.0465357159046,55.15321595014,85.8166341533233,89.735548395736,1,0.1888935633,0,0,1,0,0,179,1,1,0,1,3,9,0,3,2,4,5,4,2,2,3,5,3
"Ecuador","ECU",2010,0,15001072,0.894086496,1.71845200738157,100,4,1,1,5,62.69,13.3446971522806,52.0268372212755,85.19098,98.531158306553,1,0.1871413757,0,0,0,0,0,180,1,1,0,1,3,10,1,1,3,4,3,4,2,2,4,1,5
"Ecuador","ECU",2011,0,15246481,0.8911564626,2.79904133027119,104.474553858528,5,1,1,4,62.885,13.1612438110202,49.7257205399708,85.11725,100.565599366831,1,0.188718518,0,0,0,0,0,181,1,1,0,1,3,11,1,4,1,2,5,1,4,1,3,5,4
"Egypt","EGY",1982,0,46991385,1.5902295564,3.14756585069325,5.09016490527709,1,1,0,4,43.89,13.2855660273915,47.9872644295499,49.2473,0,1,0.1966096661,1,0,0,0,0,29,0,1,0,0,5,30,0,4,5,5,2,5,3,4,2,2,4
"Egypt","EGY",1983,0,48071851,1.6194848253,2.72050352842014,5.90865700249978,2,1,0,4,43.906,13.2008083700023,50.3721841763566,51.2557,0,1,0.1962218033,0,0,0,0,0,30,0,1,1,0,5,31,0,5,2,4,2,1,4,4,4,1,3
"Egypt","EGY",1984,0,49190419,1.6361401352,2.46809952750554,6.91527745758085,3,1,0,4,43.922,13.2257942156577,50.6660316105474,53.25587,0,1,0.195923402,1,0,0,0,0,31,0,1,0,0,4,32,0,5,1,3,2,4,2,5,1,4,5
"Egypt","EGY",1985,0,50346551,1.6372460902,2.56944543773481,7.75249323023021,4,1,0,6,43.938,13.5077628765633,51.4553094106859,55.31175,0,1,0.1956968022,1,0,0,0,0,32,0,1,0,0,4,33,0,3,4,1,4,4,4,1,5,1,4
"Egypt","EGY",1986,0,51545011,1.6891840607,1.62682999045152,9.60257068310286,5,1,0,5,43.954,13.2621241023219,52.39988111414,58.21305,0,1,0.1941811175,1,0,0,0,0,33,0,1,1,0,4,34,0,2,3,1,4,4,4,5,5,5,1
"Egypt","EGY",1987,0,52776850,1.6602112676,1.58726858188912,11.4936619011958,6,1,0,4,43.877,16.4933612172945,52.4252537095637,61.16282,0.00497756118449661,1,0.1923597788,0,0,1,0,0,34,0,1,0,0,4,35,0,2,1,4,4,2,2,2,5,5,1
"Egypt","EGY",1988,0,54011214,1.6301369863,2.3023290204076,13.5238432796011,7,1,0,4,43.744,17.7434763882684,52.2002394165418,61.75433,0.00559328290602763,1,0.1906529008,2,0,0,0,0,35,0,1,0,0,4,36,0,4,2,5,1,3,3,3,3,3,3
"Egypt","EGY",1989,0,55207254,1.6509363296,2.22988308817824,16.3992648629815,8,1,0,4,43.611,18.1016801044796,52.3452216413445,61.31842,0.00655529796863289,1,0.1895377872,1,0,0,0,0,36,0,1,1,0,4,37,0,2,5,1,2,5,3,3,5,2,4
"Egypt","EGY",1990,0,56336614,1.6342222222,2.38783443537857,19.1471871327422,9,1,0,4,43.478,17.7581211278096,51.9628729529281,72.98074,0.00710017822512372,1,0.1892229474,2,0,0,0,0,37,0,1,0,0,4,38,0,5,2,3,4,5,1,2,1,4,5
"Egypt","EGY",1991,0,57387589,1.5798963263,1.03867125609118,22.9284779653364,10,1,0,5,43.345,16.5716382628621,49.1815345362028,73.63338,0.00784141672165388,1,0.1889322198,2,0,0,0,0,38,1,1,0,0,5,39,0,5,5,1,4,4,4,2,3,4,4
"Egypt","EGY",1992,0,58370712,1.6163522013,2.10523065499578,26.0553317615891,11,1,0,4,43.212,16.5805718122649,50.1186506634518,68.95346,0.00841689236204623,1,0.1893939394,4,0,0,0,1,39,1,1,1,0,6,40,0,1,4,5,1,1,1,5,4,1,4
"Egypt","EGY",1993,0,59307778,1.5176643768,1.70317080704992,29.2053672512273,12,1,0,3,43.079,16.7077175697865,50.214148877942,70.09371,0.0115954436869984,1,0.1906031323,0,0,0,0,1,40,1,1,0,0,6,41,0,4,3,1,2,2,4,2,5,4,5
"Egypt","EGY",1994,0,60231864,1.4332916145,1.99328176134477,31.5868404447804,13,1,0,3,42.946,17.1998011867433,50.370320371609,75.85831,0.0122377085988904,1,0.192276183,0,1,0,0,1,41,1,1,1,0,6,42,0,3,1,1,2,5,1,2,3,4,2
"Egypt","EGY",1995,0,61168397,1.3733316055,2.15463657637574,36.5593136759471,14,1,0,4,42.814,17.4493482016648,50.9188000628239,74.05966,0.0120454358154915,1,0.1942833204,0,0,0,0,1,42,1,1,0,0,6,43,0,1,4,1,1,1,1,5,1,2,2
"Egypt","EGY",1996,0,62123592,1.3038159819,2.23354663426866,39.186869460822,15,1,0,3,42.681,17.7117912085347,51.124495179401,72.16995,0.0118618382530102,1,0.1964036755,0,0,0,0,1,43,1,1,0,0,6,44,0,3,3,4,3,1,3,5,1,4,4
"Egypt","EGY",1997,0,63094069,1.2830405989,2.34331634622194,40.9994995628414,16,1,0,4,42.658,17.5619767799602,51.8305617177,76.9361,0.103619882242814,1,0.1986137072,0,0,0,0,1,44,1,1,0,0,6,45,0,4,5,4,4,4,1,2,5,4,5
"Egypt","EGY",1998,0,64084443,1.2709359606,2.00907119218911,42.5872361233875,17,1,0,5,42.704,18.2930257979722,52.0245736388194,55.8164046550563,0.141666207506867,1,0.2011055138,0,0,0,0,1,45,1,1,1,0,6,46,0,2,4,1,2,5,5,2,5,2,3
"Egypt","EGY",1999,1,65097777,1.2488868417,2.4709229889596,43.898709687758,18,1,0,3,42.75,19.5432972948679,51.7668945567892,83.79039,0.738848578500615,1,0.2038611433,0,0,2,0,1,46,1,1,1,0,5,47,0,5,2,1,5,1,5,3,4,3,1
"Egypt","EGY",2000,0,66136590,1.2057089668,2.31689576486153,45.0768656084691,19,1,0,4,42.797,19.3910354899308,50.1271593166216,85.83446,2.05619914785446,1,0.2067614711,0,0,1,1,0,47,1,1,0,0,5,48,0,3,5,1,3,2,2,4,4,3,5
"Egypt","EGY",2001,0,67204189,1.2205161712,1.88021958075692,46.1000010132971,20,1,0,3,42.843,19.090105369515,50.1121054657429,87.51559,4.15718133284817,1,0.2088897921,0,0,0,1,0,48,1,1,0,0,6,49,0,2,2,3,5,3,1,4,3,3,3
